45000	100	3.32951
46000	100	3.38886
47000	100	3.48348
48000	100	3.52934
49000	100	3.59884
50000	100	3.68625
100	500	0.423132
200	500	0.516686
300	500	0.612463
400	500	0.66795
500	500	0.670906
600	500	0.670602
700	500	0.912997
800	500	0.916568
900	500	0.920531
1000	500	0.920322
1100	500	0.921386
1200	500	0.92166
1300	500	0.920837
1400	500	0.921006
1500	500	1.17058
1600	500	1.17037
1700	500	1.17008
1800	500	1.16983
1900	500	1.17082
2000	500	1.17353
2100	500	1.17104
2200	500	1.4178
2300	500	1.42021
2400	500	1.41896
2500	500	1.41867
2600	500	1.42065
2700	500	1.42287
2800	500	1.4278
2900	500	1.66741
3000	500	1.66918
3100	500	1.66912
3200	500	1.66875
3300	500	1.66927
3400	500	1.67025
3500	500	1.67246
3600	500	1.66878
3700	500	1.91879
3800	500	1.91832
3900	500	1.91889
4000	500	1.91689
4100	500	1.92007
4200	500	1.92268
4300	500	1.92088
4400	500	2.16863
4500	500	2.1685
4600	500	2.17141
4700	500	2.17151
4800	500	2.17751
4900	500	2.173
5000	500	2.17226
5000	500	2.18104
6000	500	2.66933
7000	500	2.91958
8000	500	3.1962
9000	500	3.67155
10000	500	3.92634
11000	500	4.42195
12000	500	4.67239
13000	500	4.93161
14000	500	5.42512
15000	500	5.66991
16000	500	5.93984
17000	500	7.15079
18000	500	7.39916
19000	500	7.72445
20000	500	8.14507
21000	500	8.40717
22000	500	8.82848
23000	500	9.14614
24000	500	9.40337
25000	500	9.89459
26000	500	10.1461
27000	500	10.4221
28000	500	10.9043
29000	500	11.1517
30000	500	11.5214
31000	500	11.9078
32000	500	12.1555
33000	500	12.5372
34000	500	12.9077
35000	500	13.1594
36000	500	13.6588
37000	500	13.9012
38000	500	14.152
39000	500	14.6554
40000	500	14.9105
41000	500	15.2804
42000	500	15.6588
43000	500	15.9029
44000	500	16.2866
45000	500	16.6536
46000	500	16.922
47000	500	17.4043
48000	500	17.6457
49000	500	17.9176
50000	500	18.4078
100	1000	0.839331
200	1000	1.03151
300	1000	1.22409
400	1000	1.33405
500	1000	1.34133
600	1000	1.34009
700	1000	1.82805
800	1000	1.83885
900	1000	1.83923
1000	1000	1.83722
1100	1000	1.84076
1200	1000	1.84301
1300	1000	1.84435
1400	1000	1.84089
1500	1000	2.3385
1600	1000	2.34088
1700	1000	2.34014
1800	1000	2.34046
1900	1000	2.34231
2000	1000	2.34336
2100	1000	2.37613
2200	1000	2.83477
2300	1000	2.83871
2400	1000	2.83783
2500	1000	2.8373
2600	1000	2.83975
2700	1000	2.84031
2800	1000	2.84619
2900	1000	3.33322
3000	1000	3.33468
3100	1000	3.33411
3200	1000	3.33464
3300	1000	3.33931
3400	1000	3.3391
3500	1000	3.33908
3600	1000	3.36569
3700	1000	3.83563
3800	1000	3.83438
3900	1000	3.83946
4000	1000	3.8337
4100	1000	3.84062
4200	1000	3.83907
4300	1000	3.86696
4400	1000	4.33697
4500	1000	4.336
4600	1000	4.33803
4700	1000	4.33817
4800	1000	4.34111
4900	1000	4.34011
5000	1000	4.3496
5000	1000	4.3657
6000	1000	5.33926
7000	1000	5.83843
8000	1000	6.36706
9000	1000	7.34687
10000	1000	7.84047
11000	1000	8.84746
12000	1000	9.33968
13000	1000	9.85704
14000	1000	10.8485
15000	1000	11.3365
16000	1000	11.8462
17000	1000	14.2981
18000	1000	14.7955
19000	1000	15.5235
20000	1000	16.2894
21000	1000	16.7985
22000	1000	17.6861
23000	1000	18.2893
24000	1000	18.7915
25000	1000	19.789
26000	1000	20.3033
27000	1000	20.8085
28000	1000	21.7985
29000	1000	22.2924
30000	1000	22.9823
31000	1000	23.8077
32000	1000	24.3068
33000	1000	25.0631
34000	1000	25.8136
35000	1000	26.3159
36000	1000	27.3116
37000	1000	27.7941
38000	1000	28.3263
39000	1000	29.305
40000	1000	29.7885
41000	1000	30.5646
42000	1000	31.2995
43000	1000	31.8189
44000	1000	32.5943
45000	1000	33.3036
46000	1000	33.801
47000	1000	34.8085
48000	1000	35.2802
49000	1000	35.9852
50000	1000	36.793
100	5000	4.19538
200	5000	5.14138
300	5000	6.10703
400	5000	6.66203
600	5000	6.69567
700	5000	9.12096
800	5000	9.18369
900	5000	9.18486
1000	5000	9.18258
1100	5000	9.19553
