23400	50	0.001068
23500	50	0.001156
23600	50	0.00122
23700	50	0.001098
23800	50	0.001105
23900	50	0.001086
24000	50	0.001116
24100	50	0.001116
24200	50	0.001104
24300	50	0.001209
24400	50	0.001148
24500	50	0.001137
24600	50	0.001179
24700	50	0.001142
24800	50	0.001194
24900	50	0.001117
25000	50	0.001117
25100	50	0.001224
25200	50	0.001145
25300	50	0.001165
25400	50	0.001168
25500	50	0.001211
25600	50	0.001193
25700	50	0.001236
25800	50	0.00126
25900	50	0.001264
26000	50	0.001208
26100	50	0.001251
26200	50	0.001302
26300	50	0.00124
26400	50	0.001226
26500	50	0.001233
26600	50	0.001228
26700	50	0.001262
26800	50	0.001273
26900	50	0.001302
27000	50	0.001261
27100	50	0.001319
27200	50	0.001433
27300	50	0.001263
27400	50	0.001274
27500	50	0.001332
27600	50	0.00135
27700	50	0.002215
27800	50	0.001352
27900	50	0.001331
28000	50	0.001292
28100	50	0.001438
28200	50	0.002026
28300	50	0.001283
28400	50	0.001309
28500	50	0.001426
28600	50	0.001315
28700	50	0.001363
28800	50	0.001333
28900	50	0.001334
29000	50	0.00132
29100	50	0.001329
29200	50	0.001317
29300	50	0.001436
29400	50	0.001329
29500	50	0.001354
29600	50	0.001328
29700	50	0.001349
29800	50	0.001381
29900	50	0.001396
30000	50	0.001413
30100	50	0.001349
30200	50	0.001408
30300	50	0.001326
30400	50	0.001352
30500	50	0.001377
30600	50	0.00137
30700	50	0.001376
30800	50	0.001352
30900	50	0.001391
31000	50	0.001348
31100	50	0.001389
31200	50	0.001364
31300	50	0.001404
31400	50	0.001384
31500	50	0.00148
31600	50	0.001416
31700	50	0.001393
31800	50	0.005542
31900	50	0.001407
32000	50	0.001408
32100	50	0.0014
32200	50	0.001415
32300	50	0.001536
32400	50	0.001394
32500	50	0.001401
32600	50	0.001435
32700	50	0.001417
32800	50	0.001423
32900	50	0.00144
33000	50	0.001512
33100	50	0.001477
33200	50	0.001451
33300	50	0.001442
33400	50	0.001469
33500	50	0.001455
33600	50	0.001467
33700	50	0.001491
33800	50	0.001476
33900	50	0.00148
34000	50	0.001705
34100	50	0.001522
34200	50	0.00146
34300	50	0.001555
34400	50	0.001553
34500	50	0.0015
34600	50	0.002388
34700	50	0.001497
34800	50	0.001523
34900	50	0.001562
35000	50	0.001474
35100	50	0.001525
35200	50	0.001607
35300	50	0.001547
35400	50	0.00153
35500	50	0.001744
35600	50	0.00158
35700	50	0.001582
35800	50	0.001578
35900	50	0.00162
36000	50	0.001558
36100	50	0.00164
36200	50	0.001583
36300	50	0.001559
36400	50	0.001558
36500	50	0.001555
36600	50	0.001611
36700	50	0.001774
36800	50	0.001593
36900	50	0.001586
37000	50	0.001671
37100	50	0.001594
37200	50	0.001589
37300	50	0.001633
37400	50	0.001697
37500	50	0.001605
37600	50	0.001595
37700	50	0.001654
37800	50	0.001622
37900	50	0.001612
38000	50	0.00166
38100	50	0.001819
38200	50	0.001635
38300	50	0.001649
38400	50	0.0016
38500	50	0.001621
38600	50	0.001688
38700	50	0.001585
38800	50	0.001616
38900	50	0.002186
39000	50	0.001679
39100	50	0.001631
39200	50	0.001637
39300	50	0.00164
39400	50	0.001884
39500	50	0.001651
39600	50	0.001652
39700	50	0.001659
39800	50	0.001722
39900	50	0.001784
40000	50	0.001691
40100	50	0.002825
40200	50	0.00168
40300	50	0.001625
40400	50	0.001676
40500	50	0.001693
40600	50	0.001686
40700	50	0.001748
40800	50	0.001694
40900	50	0.00167
41000	50	0.001722
41100	50	0.001639
41200	50	0.001707
41300	50	0.001702
41400	50	0.001752
41500	50	0.001678
41600	50	0.001827
41700	50	0.001712
41800	50	0.001764
41900	50	0.00174
42000	50	0.00174
42100	50	0.001698
42200	50	0.001823
42300	50	0.001783
42400	50	0.001765
42500	50	0.001748
42600	50	0.001801
42700	50	0.001757
42800	50	0.001738
42900	50	0.001746
43000	50	0.001791
43100	50	0.001879
43200	50	0.001788
43300	50	0.001787
43400	50	0.001798
43500	50	0.001797
43600	50	0.001809
43700	50	0.001817
43800	50	0.002041
43900	50	0.001823
44000	50	0.001842
44100	50	0.001853
44200	50	0.001816
44300	50	0.00182
44400	50	0.001827
44500	50	0.001822
44600	50	0.002072
44700	50	0.001833
44800	50	0.001854
44900	50	0.001839
45000	50	0.001893
45100	50	0.001866
45200	50	0.001864
45300	50	0.001991
45400	50	0.001889
45500	50	0.00186
45600	50	0.001938
45700	50	0.001868
45800	50	0.001865
45900	50	0.001889
46000	50	0.002099
46100	50	0.001888
46200	50	0.001894
46300	50	0.001861
46400	50	0.001855
46500	50	0.00191
46600	50	0.001883
46700	50	0.001903
46800	50	0.001983
46900	50	0.001924
47000	50	0.001889
47100	50	0.001932
47200	50	0.001895
47300	50	0.001856
47400	50	0.001904
47500	50	0.001917
47600	50	0.001979
47700	50	0.002011
47800	50	0.001929
47900	50	0.001991
48000	50	0.002001
48100	50	0.001946
48200	50	0.001978
48300	50	0.002222
48400	50	0.001984
48500	50	0.001951
48600	50	0.002059
48700	50	0.002015
48800	50	0.001953
48900	50	0.001909
49000	50	0.00196
49100	50	0.001965
49200	50	0.001973
49300	50	0.003193
49400	50	0.001971
49500	50	0.001964
49600	50	0.002014
49700	50	0.002029
49800	50	0.002115
49900	50	0.002018
50000	50	0.002004
