3	10000	1.85578	Sorting	Ok		
3	10000	1.8595	Sorting	Ok		
3	10000	1.85813	Sorting	Ok		
3	10000	1.85782	Sorting	Ok		
3	10000	1.85734	Sorting	Ok		
3	10000	1.85653	Sorting	Ok		
3	20000	7.37597	Sorting	Ok		7.424093
3	20000	7.37754	Sorting	Ok		
3	20000	7.38114	Sorting	Ok		
3	20000	7.39451	Sorting	Ok		
3	20000	7.38345	Sorting	Ok		
3	20000	7.395	Sorting	Ok		
3	20000	7.50167	Sorting	Ok		
3	20000	7.47877	Sorting	Ok		
3	20000	7.47958	Sorting	Ok		
3	20000	7.4733	Sorting	Ok		
3	40000	29.7821	Sorting	Ok		29.78717
3	40000	29.7806	Sorting	Ok		
3	40000	29.791	Sorting	Ok		
3	40000	29.8036	Sorting	Ok		
3	40000	29.7891	Sorting	Ok		
3	40000	29.7909	Sorting	Ok		
3	40000	29.7814	Sorting	Ok		
3	40000	29.7657	Sorting	Ok		
3	40000	29.7948	Sorting	Ok		
3	40000	29.7925	Sorting	Ok		
4	100	0.000392224	Sorting	Ok		0.00035489
4	100	0.000347461	Sorting	Ok		
4	100	0.000352173	Sorting	Ok		
4	100	0.000351739	Sorting	Ok		
4	100	0.000350297	Sorting	Ok		
4	100	0.000350961	Sorting	Ok		
4	100	0.000347173	Sorting	Ok		
4	100	0.000352329	Sorting	Ok		
4	100	0.000352503	Sorting	Ok		
4	100	0.00035204	Sorting	Ok		
4	1000	0.0227523	Sorting	Ok		0.0226979
4	1000	0.022623	Sorting	Ok		
4	1000	0.0226333	Sorting	Ok		
4	1000	0.0226921	Sorting	Ok		
4	1000	0.0227401	Sorting	Ok		
4	1000	0.0225805	Sorting	Ok		
4	1000	0.0228614	Sorting	Ok		
4	1000	0.0227273	Sorting	Ok		
4	1000	0.0226288	Sorting	Ok		
4	1000	0.0227402	Sorting	Ok		
4	10000	2.12801	Sorting	Ok		2.130047
4	10000	2.12827	Sorting	Ok		
4	10000	2.1301	Sorting	Ok		
4	10000	2.13322	Sorting	Ok		
4	10000	2.13069	Sorting	Ok		
4	10000	2.13043	Sorting	Ok		
4	10000	2.13291	Sorting	Ok		
4	10000	2.13098	Sorting	Ok		
4	10000	2.1293	Sorting	Ok		
4	10000	2.12656	Sorting	Ok		
4	20000	8.48037	Sorting	Ok		8.484127
4	20000	8.47769	Sorting	Ok		
4	20000	8.48059	Sorting	Ok		
4	20000	8.46961	Sorting	Ok		
4	20000	8.47348	Sorting	Ok		
4	20000	8.47714	Sorting	Ok		
4	20000	8.47412	Sorting	Ok		
4	20000	8.53356	Sorting	Ok		
4	20000	8.49694	Sorting	Ok		
4	20000	8.47777	Sorting	Ok		
4	40000	33.8207	Sorting	Ok		33.94898
4	40000	33.8139	Sorting	Ok		
4	40000	33.8269	Sorting	Ok		
4	40000	33.7978	Sorting	Ok		
4	40000	33.8637	Sorting	Ok		
4	40000	33.8264	Sorting	Ok		
4	40000	33.8021	Sorting	Ok		
4	40000	33.8875	Sorting	Ok		
4	40000	35.0179	Sorting	Ok		
4	40000	33.8329	Sorting	Ok		
