1	100	5.66E-05	Sorting	Ok		0.0000581840
1	100	5.46E-05	Sorting	Ok		
1	100	5.46E-05	Sorting	Ok		
1	100	5.51E-05	Sorting	Ok		
1	100	7.40E-05	Sorting	Ok		
1	100	5.24E-05	Sorting	Ok		
1	100	5.48E-05	Sorting	Ok		
1	100	5.32E-05	Sorting	Ok		
1	100	6.41E-05	Sorting	Ok		
1	100	6.24E-05	Sorting	Ok		
1	1000	0.00273838	Sorting	Ok		0.0026868950
1	1000	0.00267319	Sorting	Ok		
1	1000	0.00265688	Sorting	Ok		
1	1000	0.00267438	Sorting	Ok		
1	1000	0.00269305	Sorting	Ok		
1	1000	0.00272309	Sorting	Ok		
1	1000	0.00270232	Sorting	Ok		
1	1000	0.00267428	Sorting	Ok		
1	1000	0.00264351	Sorting	Ok		
1	1000	0.00268987	Sorting	Ok		
1	10000	0.253644	Sorting	Ok		0.2542269000
1	10000	0.254058	Sorting	Ok		
1	10000	0.254039	Sorting	Ok		
1	10000	0.253194	Sorting	Ok		
1	10000	0.254587	Sorting	Ok		
1	10000	0.254842	Sorting	Ok		
1	10000	0.25436	Sorting	Ok		
1	10000	0.254698	Sorting	Ok		
1	10000	0.2553	Sorting	Ok		
1	10000	0.253547	Sorting	Ok		
1	20000	1.08473	Sorting	Ok		1.0826840000
1	20000	1.0781	Sorting	Ok		
1	20000	1.07916	Sorting	Ok		
1	20000	1.08623	Sorting	Ok		
1	20000	1.0859	Sorting	Ok		
1	20000	1.08718	Sorting	Ok		
1	20000	1.08041	Sorting	Ok		
1	20000	1.08174	Sorting	Ok		
1	20000	1.08071	Sorting	Ok		
1	20000	1.08268	Sorting	Ok		
1	40000	4.52282	Sorting	Ok		4.5301670000
1	40000	4.5239	Sorting	Ok		
1	40000	4.51675	Sorting	Ok		
1	40000	4.51763	Sorting	Ok		
1	40000	4.51748	Sorting	Ok		
1	40000	4.52706	Sorting	Ok		
1	40000	4.52195	Sorting	Ok		
1	40000	4.56834	Sorting	Ok		
1	40000	4.53898	Sorting	Ok		
1	40000	4.54676	Sorting	Ok		
2	100	0.000125084	Sorting	Ok		0.0000777877
2	100	7.22E-05	Sorting	Ok		
2	100	7.23E-05	Sorting	Ok		
2	100	7.33E-05	Sorting	Ok		
2	100	7.26E-05	Sorting	Ok		
2	100	7.23E-05	Sorting	Ok		
2	100	7.28E-05	Sorting	Ok		
2	100	7.28E-05	Sorting	Ok		
2	100	7.18E-05	Sorting	Ok		
2	100	7.26E-05	Sorting	Ok		
2	1000	0.00174807	Sorting	Ok		0.0017541060
2	1000	0.00173485	Sorting	Ok		
2	1000	0.00190032	Sorting	Ok		
2	1000	0.00174287	Sorting	Ok		
2	1000	0.00173469	Sorting	Ok		
2	1000	0.00173025	Sorting	Ok		
2	1000	0.00174489	Sorting	Ok		
2	1000	0.00174057	Sorting	Ok		
2	1000	0.00172861	Sorting	Ok		
2	1000	0.00173594	Sorting	Ok		
2	10000	0.124589	Sorting	Ok		0.1259528000
2	10000	0.124718	Sorting	Ok		
2	10000	0.124974	Sorting	Ok		
2	10000	0.123958	Sorting	Ok		
2	10000	0.128846	Sorting	Ok		
2	10000	0.127093	Sorting	Ok		
2	10000	0.126118	Sorting	Ok		
2	10000	0.128918	Sorting	Ok		
2	10000	0.126809	Sorting	Ok		
2	10000	0.123505	Sorting	Ok		
2	20000	0.513798	Sorting	Ok		0.5137698000
2	20000	0.51241	Sorting	Ok		
2	20000	0.512174	Sorting	Ok		
2	20000	0.513916	Sorting	Ok		
2	20000	0.513882	Sorting	Ok		
2	20000	0.513158	Sorting	Ok		
2	20000	0.512903	Sorting	Ok		
2	20000	0.513331	Sorting	Ok		
2	20000	0.518055	Sorting	Ok		
2	20000	0.514071	Sorting	Ok		
2	40000	2.1897	Sorting	Ok		2.1866420000
2	40000	2.18608	Sorting	Ok		
2	40000	2.18449	Sorting	Ok		
2	40000	2.18037	Sorting	Ok		
2	40000	2.1845	Sorting	Ok		
2	40000	2.17945	Sorting	Ok		
2	40000	2.17802	Sorting	Ok		
2	40000	2.21188	Sorting	Ok		
2	40000	2.19346	Sorting	Ok		
2	40000	2.17847	Sorting	Ok		
3	100	0.000122476	Sorting	Ok		0.0000821819
3	100	7.77E-05	Sorting	Ok		
3	100	7.77E-05	Sorting	Ok		
3	100	7.78E-05	Sorting	Ok		
3	100	7.75E-05	Sorting	Ok		
3	100	7.65E-05	Sorting	Ok		
3	100	7.79E-05	Sorting	Ok		
3	100	7.84E-05	Sorting	Ok		
3	100	7.74E-05	Sorting	Ok		
3	100	7.84E-05	Sorting	Ok		
3	1000	0.00152257	Sorting	Ok		0.0015420670
3	1000	0.00158458	Sorting	Ok		
3	1000	0.00158511	Sorting	Ok		
3	1000	0.00159071	Sorting	Ok		
3	1000	0.00152779	Sorting	Ok		
3	1000	0.00152993	Sorting	Ok		
3	1000	0.00151709	Sorting	Ok		
3	1000	0.00152239	Sorting	Ok		
3	1000	0.00151472	Sorting	Ok		
3	1000	0.00152578	Sorting	Ok		
3	10000	0.0937198	Sorting	Ok		0.0932413200
3	10000	0.0931939	Sorting	Ok		
3	10000	0.0933541	Sorting	Ok		
3	10000	0.0929489	Sorting	Ok		
3	10000	0.0933805	Sorting	Ok		
3	10000	0.0933303	Sorting	Ok		
3	10000	0.0931124	Sorting	Ok		
3	10000	0.0930585	Sorting	Ok		
3	10000	0.093093	Sorting	Ok		
3	10000	0.0932218	Sorting	Ok		
3	20000	0.368722	Sorting	Ok		0.3685886000
3	20000	0.368754	Sorting	Ok		
3	20000	0.368448	Sorting	Ok		
3	20000	0.368734	Sorting	Ok		
3	20000	0.367859	Sorting	Ok		
3	20000	0.368924	Sorting	Ok		
3	20000	0.368398	Sorting	Ok		
3	20000	0.367494	Sorting	Ok		
3	20000	0.370095	Sorting	Ok		
3	20000	0.368458	Sorting	Ok		
3	40000	1.58034	Sorting	Ok		1.5804580000
3	40000	1.58299	Sorting	Ok		
3	40000	1.57773	Sorting	Ok		
3	40000	1.58095	Sorting	Ok		
3	40000	1.5747	Sorting	Ok		
3	40000	1.58063	Sorting	Ok		
3	40000	1.5843	Sorting	Ok		
3	40000	1.5853	Sorting	Ok		
3	40000	1.57762	Sorting	Ok		
3	40000	1.58002	Sorting	Ok		
4	100	0.000136341	Sorting	Ok		0.0000970191
4	100	9.27E-05	Sorting	Ok		
4	100	9.33E-05	Sorting	Ok		
4	100	9.22E-05	Sorting	Ok		
4	100	9.32E-05	Sorting	Ok		
4	100	9.12E-05	Sorting	Ok		
4	100	9.25E-05	Sorting	Ok		
4	100	9.23E-05	Sorting	Ok		
4	100	9.37E-05	Sorting	Ok		
4	100	9.28E-05	Sorting	Ok		
4	1000	0.00148764	Sorting	Ok		0.0014929000
4	1000	0.00150389	Sorting	Ok		
4	1000	0.0014985	Sorting	Ok		
4	1000	0.00149471	Sorting	Ok		
4	1000	0.00149361	Sorting	Ok		
4	1000	0.00148502	Sorting	Ok		
4	1000	0.00150128	Sorting	Ok		
4	1000	0.0014841	Sorting	Ok		
4	1000	0.00149233	Sorting	Ok		
4	1000	0.00148792	Sorting	Ok		
4	10000	0.073485	Sorting	Ok		0.0738213400
4	10000	0.0735695	Sorting	Ok		
4	10000	0.0747365	Sorting	Ok		
4	10000	0.0736663	Sorting	Ok		
4	10000	0.0734218	Sorting	Ok		
4	10000	0.0734693	Sorting	Ok		
4	10000	0.0739122	Sorting	Ok		
4	10000	0.073267	Sorting	Ok		
4	10000	0.0735043	Sorting	Ok		
4	10000	0.0751815	Sorting	Ok		
4	20000	0.286813	Sorting	Ok		0.2865820000
4	20000	0.286114	Sorting	Ok		
4	20000	0.286229	Sorting	Ok		
4	20000	0.288837	Sorting	Ok		
4	20000	0.286649	Sorting	Ok		
4	20000	0.285138	Sorting	Ok		
4	20000	0.288273	Sorting	Ok		
4	20000	0.285821	Sorting	Ok		
4	20000	0.285543	Sorting	Ok		
4	20000	0.286403	Sorting	Ok		
4	40000	1.19585	Sorting	Ok		1.1928450000
4	40000	1.19156	Sorting	Ok		
4	40000	1.19356	Sorting	Ok		
4	40000	1.19336	Sorting	Ok		
4	40000	1.19232	Sorting	Ok		
4	40000	1.19759	Sorting	Ok		
4	40000	1.19197	Sorting	Ok		
4	40000	1.19166	Sorting	Ok		
4	40000	1.189	Sorting	Ok		
4	40000	1.19158	Sorting	Ok		
